Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
375.000000,-213.000000,-879.000000,0.980000,-0.120000,-0.130000,0.010000
168.000000,-193.000000,-563.000000,0.990000,-0.110000,-0.120000,0.020000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-250.000000,-3.000000,145.000000,0.770000,0.500000,-0.380000,0.110000
-167.000000,17.000000,399.000000,0.770000,0.500000,-0.380000,0.110000
-131.000000,24.000000,229.000000,0.770000,0.500000,-0.370000,0.110000
-58.000000,35.000000,233.000000,0.770000,0.500000,-0.370000,0.110000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.000000,-154.000000,-362.000000,0.990000,-0.100000,-0.090000,0.010000
-567.000000,-460.000000,-500.000000,0.990000,0.040000,-0.130000,0.050000
-505.000000,-903.000000,78.000000,0.920000,0.280000,-0.250000,0.130000
-428.000000,35.000000,136.000000,0.910000,0.300000,-0.260000,0.140000
-231.000000,-41.000000,375.000000,0.900000,0.330000,-0.270000,0.140000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113.000000,-251.000000,-599.000000,0.990000,-0.050000,-0.140000,0.020000
-236.000000,-467.000000,-379.000000,0.980000,0.100000,-0.180000,0.070000
-202.000000,-325.000000,130.000000,0.940000,0.250000,-0.210000,0.110000
-138.000000,-441.000000,212.000000,0.900000,0.370000,-0.220000,0.130000
-420.000000,-428.000000,621.000000,0.850000,0.450000,-0.230000,0.160000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134.000000,-328.000000,-1292.000000,0.990000,-0.020000,-0.090000,0.080000
-177.000000,-748.000000,866.000000,0.950000,0.240000,-0.140000,0.130000
-243.000000,-480.000000,788.000000,0.910000,0.360000,-0.150000,0.150000
-55.000000,-229.000000,128.000000,0.890000,0.400000,-0.150000,0.160000
-158.000000,-64.000000,348.000000,0.880000,0.420000,-0.150000,0.160000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185.000000,-653.000000,-1648.000000,0.990000,0.010000,-0.090000,0.090000
-47.000000,-491.000000,516.000000,0.960000,0.220000,-0.140000,0.130000
-312.000000,-515.000000,351.000000,0.900000,0.370000,-0.160000,0.160000
-202.000000,-316.000000,120.000000,0.870000,0.430000,-0.160000,0.170000
-158.000000,-94.000000,446.000000,0.860000,0.450000,-0.170000,0.170000
-146.000000,-20.000000,217.000000,0.860000,0.450000,-0.170000,0.170000
-123.000000,-67.000000,256.000000,0.850000,0.460000,-0.170000,0.170000
-84.000000,-60.000000,240.000000,0.850000,0.470000,-0.170000,0.170000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-584.000000,629.000000,-93.000000,0.970000,0.060000,-0.220000,0.050000
276.000000,174.000000,-159.000000,0.970000,0.070000,-0.220000,0.040000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.000000,267.000000,-38.000000,0.970000,0.060000,-0.220000,0.030000
205.000000,-281.000000,-55.000000,0.970000,0.060000,-0.220000,0.030000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
