Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
-102.000000,-1032.000000,-69.000000,0.960000,0.080000,-0.250000,0.120000
276.000000,-1491.000000,-648.000000,0.960000,0.060000,-0.260000,0.130000
-53.000000,-886.000000,-364.000000,0.960000,0.090000,-0.240000,0.120000
-1166.000000,-256.000000,-502.000000,0.970000,0.110000,-0.210000,0.100000
-255.000000,201.000000,-86.000000,0.970000,0.130000,-0.200000,0.040000
673.000000,449.000000,-273.000000,0.970000,0.140000,-0.180000,-0.020000
-509.000000,1728.000000,238.000000,0.980000,0.160000,-0.140000,-0.050000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1201.000000,-171.000000,789.000000,0.970000,0.170000,-0.160000,-0.080000
-1061.000000,587.000000,-1332.000000,0.990000,0.130000,-0.110000,-0.040000
144.000000,46.000000,-373.000000,0.980000,0.170000,-0.110000,-0.040000
-688.000000,-263.000000,1025.000000,0.970000,0.230000,-0.100000,-0.040000
-633.000000,447.000000,-323.000000,0.960000,0.260000,-0.090000,-0.060000
242.000000,-1821.000000,2456.000000,0.930000,0.350000,-0.090000,-0.100000
70.000000,345.000000,1495.000000,0.960000,0.240000,-0.110000,-0.130000
1101.000000,390.000000,-2076.000000,0.980000,0.130000,-0.100000,-0.130000
546.000000,-8.000000,-523.000000,0.980000,0.130000,-0.110000,-0.090000
-1188.000000,504.000000,480.000000,0.980000,0.140000,-0.100000,-0.070000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
264.000000,-42.000000,-474.000000,0.980000,0.170000,-0.100000,-0.080000
725.000000,-464.000000,195.000000,0.960000,0.230000,-0.130000,-0.080000
38.000000,-406.000000,1819.000000,0.950000,0.270000,-0.130000,-0.050000
-1176.000000,356.000000,1909.000000,0.970000,0.210000,-0.100000,-0.010000
-1466.000000,706.000000,-2201.000000,0.990000,0.130000,-0.080000,0.000000
